Randomizer Version: 4.6.1
Random Seed: 185627346158531
Settings String: 322IwgkEQIBAAQABwAEAAKoJBkCKgEAKgAVCQABAAAAAAMAAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieSnhlLfjwziK

--Move Updates--
Made RAZOR WIND have 100% accuracy
Made SWORDS DANCE have 20 PP
Made FLY have 90 power
Made BIND have 85% accuracy
Made VINE WHIP have 45 power and 25 PP
Made JUMP KICK have 100 power and 10 PP
Made TACKLE have 40 power and 100% accuracy
Made WRAP have 90% accuracy
Made THRASH have 120 power and 10 PP
Made PIN MISSILE have 25 power and 95% accuracy
Made DISABLE have 100% accuracy
Made FLAMETHROWER have 90 power
Made HYDRO PUMP have 110 power
Made SURF have 90 power
Made ICE BEAM have 90 power
Made BLIZZARD have 110 power
Made SUBMISSION have 20 PP
Made LOW KICK have 100% accuracy
Made ABSORB have 25 PP
Made MEGA DRAIN have 15 PP
Made GROWTH have 20 PP
Made PETAL DANCE have 120 power and 10 PP
Made FIRE SPIN have 35 power and 85% accuracy
Made THUNDERBOLT have 90 power
Made THUNDER WAVE have 90% accuracy
Made THUNDER have 110 power
Made DIG have 80 power
Made TOXIC have 90% accuracy
Made RECOVER have 10 PP
Made MINIMIZE have 10 PP
Made BARRIER have 20 PP
Made LICK have 30 power
Made SMOG have 30 power
Made FIRE BLAST have 110 power
Made CLAMP have 15 PP and 85% accuracy
Made SKULL BASH have 130 power and 10 PP
Made HI JUMP KICK have 130 power and 10 PP
Made GLARE have 100% accuracy
Made POISON GAS have 90% accuracy
Made LEECH LIFE have 80 power and 10 PP
Made BUBBLE have 40 power
Made FLASH have 100% accuracy
Made PSYWAVE have 100% accuracy
Made ACID ARMOR have 20 PP
Made CRABHAMMER have 100 power and 90% accuracy
Made THIEF have 60 power and 25 PP
Made SNORE have 50 power
Made CURSE be GHOST-type
Made COTTON SPORE have 100% accuracy
Made SCARY FACE have 100% accuracy
Made ZAP CANNON have 120 power
Made BONE RUSH have 90% accuracy
Made OUTRAGE have 120 power and 10 PP
Made GIGA DRAIN have 75 power and 10 PP
Made SWAGGER have 85% accuracy
Made FURY CUTTER have 40 power
Made FUTURE SIGHT have 120 power, 10 PP and 100% accuracy
Made ROCK SMASH have 40 power
Made WHIRLPOOL have 35 power and 85% accuracy

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ITEM
PORYGON         -> PORYGON2        at level 30

--Making Evolutions Easier--
Friendship evolutions now take 160 happiness (was 220).
RHYHORN         now evolves into RHYDON               at minimum level 40
HORSEA          now evolves into SEADRA               at minimum level 30
DRAGONAIR       now evolves into DRAGONITE            at minimum level 40
PUPITAR         now evolves into TYRANITAR            at minimum level 40

--Random Starters--
Set starter 1 to ZUBAT
Set starter 2 to PINSIR
Set starter 3 to NIDORAN♀

Pokemon Movesets: Unchanged.

--TM Moves--
TM01 COTTON SPORE
TM02 WHIRLWIND
TM03 SPITE
TM04 MEGA PUNCH
TM05 PRESENT
TM06 RAPID SPIN
TM07 AMNESIA
TM08 IRON TAIL
TM09 JUMP KICK
TM10 MIST
TM11 SPORE
TM12 AEROBLAST
TM13 SUPER FANG
TM14 SAFEGUARD
TM15 MIND READER
TM16 SNORE
TM17 BONEMERANG
TM18 FURY ATTACK
TM19 EMBER
TM20 THUNDERBOLT
TM21 PSYWAVE
TM22 SWORDS DANCE
TM23 SCREECH
TM24 ZAP CANNON
TM25 OUTRAGE
TM26 FORESIGHT
TM27 ICE BEAM
TM28 ROLLOUT
TM29 FOCUS ENERGY
TM30 GLARE
TM31 STRING SHOT
TM32 THUNDER
TM33 EXPLOSION
TM34 POISON GAS
TM35 HIDDEN POWER
TM36 TACKLE
TM37 OCTAZOOKA
TM38 ROCK THROW
TM39 SCRATCH
TM40 PIN MISSILE
TM41 BARRAGE
TM42 MOONLIGHT
TM43 BATON PASS
TM44 ENCORE
TM45 ACID ARMOR
TM46 DOUBLESLAP
TM47 PSYCH UP
TM48 SCARY FACE
TM49 LEECH SEED
TM50 ROAR

--TM Compatibility--
  1 BULBASAUR     |TM01 COTTON SPORE |TM02 WHIRLWIND |         - |              - |           - |              - |TM07 AMNESIA |             - |             - |        - |TM11 SPORE |             - |              - |TM14 SAFEGUARD |               - |         - |              - |TM18 FURY ATTACK |TM19 EMBER |               - |           - |                - |           - |              - |TM25 OUTRAGE |TM26 FORESIGHT |TM27 ICE BEAM |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |           - |             - |TM34 POISON GAS |                - |TM36 TACKLE |             - |              - |TM39 SCRATCH |               - |           - |TM42 MOONLIGHT |              - |          - |TM45 ACID ARMOR |              - |            - |TM48 SCARY FACE |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  2 IVYSAUR       |TM01 COTTON SPORE |             - |         - |TM04 MEGA PUNCH |           - |              - |           - |TM08 IRON TAIL |             - |TM10 MIST |         - |             - |              - |TM14 SAFEGUARD |               - |         - |              - |TM18 FURY ATTACK |         - |TM20 THUNDERBOLT |           - |TM22 SWORDS DANCE |           - |              - |           - |TM26 FORESIGHT |            - |           - |                - |         - |TM31 STRING SHOT |           - |TM33 EXPLOSION |TM34 POISON GAS |TM35 HIDDEN POWER |TM36 TACKLE |TM37 OCTAZOOKA |              - |           - |               - |TM41 BARRAGE |TM42 MOONLIGHT |              - |TM44 ENCORE |TM45 ACID ARMOR |              - |            - |              - |TM49 LEECH SEED |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  3 VENUSAUR      |TM01 COTTON SPORE |             - |         - |              - |TM05 PRESENT |TM06 RAPID SPIN |TM07 AMNESIA |             - |             - |TM10 MIST |TM11 SPORE |             - |              - |TM14 SAFEGUARD |TM15 MIND READER |         - |TM17 BONEMERANG |TM18 FURY ATTACK |         - |               - |           - |TM22 SWORDS DANCE |TM23 SCREECH |              - |           - |             - |            - |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |           - |             - |TM34 POISON GAS |                - |TM36 TACKLE |TM37 OCTAZOOKA |              - |TM39 SCRATCH |               - |TM41 BARRAGE |TM42 MOONLIGHT |TM43 BATON PASS |          - |              - |              - |TM47 PSYCH UP |TM48 SCARY FACE |TM49 LEECH SEED |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  4 CHARMANDER    |                - |TM02 WHIRLWIND |         - |              - |           - |              - |           - |TM08 IRON TAIL |TM09 JUMP KICK |        - |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |               - |TM16 SNORE |              - |               - |TM19 EMBER |               - |           - |TM22 SWORDS DANCE |           - |              - |           - |TM26 FORESIGHT |            - |TM28 ROLLOUT |TM29 FOCUS ENERGY |TM30 GLARE |TM31 STRING SHOT |           - |TM33 EXPLOSION |              - |                - |          - |             - |              - |TM39 SCRATCH |               - |TM41 BARRAGE |             - |              - |TM44 ENCORE |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  5 CHARMELEON    |                - |TM02 WHIRLWIND |         - |              - |           - |TM06 RAPID SPIN |           - |             - |TM09 JUMP KICK |        - |         - |             - |              - |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |               - |TM19 EMBER |TM20 THUNDERBOLT |TM21 PSYWAVE |TM22 SWORDS DANCE |           - |              - |           - |             - |            - |TM28 ROLLOUT |                - |         - |               - |           - |             - |TM34 POISON GAS |                - |TM36 TACKLE |             - |              - |TM39 SCRATCH |               - |TM41 BARRAGE |TM42 MOONLIGHT |              - |          - |TM45 ACID ARMOR |              - |            - |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  6 CHARIZARD     |                - |             - |         - |              - |           - |TM06 RAPID SPIN |TM07 AMNESIA |             - |             - |        - |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |         - |TM17 BONEMERANG |TM18 FURY ATTACK |TM19 EMBER |               - |TM21 PSYWAVE |TM22 SWORDS DANCE |           - |TM24 ZAP CANNON |           - |TM26 FORESIGHT |            - |           - |TM29 FOCUS ENERGY |TM30 GLARE |TM31 STRING SHOT |           - |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |TM38 ROCK THROW |TM39 SCRATCH |               - |           - |TM42 MOONLIGHT |              - |          - |              - |              - |            - |TM48 SCARY FACE |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  7 SQUIRTLE      |                - |             - |         - |              - |           - |TM06 RAPID SPIN |           - |TM08 IRON TAIL |             - |        - |         - |             - |              - |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |               - |         - |               - |           - |                - |           - |              - |           - |TM26 FORESIGHT |TM27 ICE BEAM |           - |                - |         - |TM31 STRING SHOT |TM32 THUNDER |             - |TM34 POISON GAS |                - |TM36 TACKLE |TM37 OCTAZOOKA |              - |           - |TM40 PIN MISSILE |TM41 BARRAGE |TM42 MOONLIGHT |              - |          - |              - |              - |TM47 PSYCH UP |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  8 WARTORTLE     |TM01 COTTON SPORE |             - |         - |TM04 MEGA PUNCH |           - |TM06 RAPID SPIN |           - |TM08 IRON TAIL |             - |TM10 MIST |         - |             - |              - |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |              - |               - |TM19 EMBER |               - |           - |                - |TM23 SCREECH |              - |           - |TM26 FORESIGHT |            - |           - |TM29 FOCUS ENERGY |         - |               - |           - |             - |TM34 POISON GAS |TM35 HIDDEN POWER |TM36 TACKLE |TM37 OCTAZOOKA |              - |           - |               - |           - |             - |TM43 BATON PASS |TM44 ENCORE |              - |              - |TM47 PSYCH UP |              - |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  9 BLASTOISE     |                - |             - |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |TM08 IRON TAIL |             - |        - |         - |             - |              - |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |               - |         - |               - |           - |                - |           - |TM24 ZAP CANNON |           - |             - |TM27 ICE BEAM |TM28 ROLLOUT |TM29 FOCUS ENERGY |TM30 GLARE |               - |TM32 THUNDER |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |TM36 TACKLE |TM37 OCTAZOOKA |              - |           - |TM40 PIN MISSILE |           - |TM42 MOONLIGHT |TM43 BATON PASS |TM44 ENCORE |              - |TM46 DOUBLESLAP |            - |              - |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 10 CATERPIE      |                - |TM02 WHIRLWIND |         - |              - |TM05 PRESENT |              - |           - |             - |             - |        - |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |TM18 FURY ATTACK |         - |               - |TM21 PSYWAVE |TM22 SWORDS DANCE |           - |              - |           - |             - |            - |           - |TM29 FOCUS ENERGY |         - |TM31 STRING SHOT |           - |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |TM38 ROCK THROW |           - |TM40 PIN MISSILE |           - |             - |TM43 BATON PASS |          - |TM45 ACID ARMOR |              - |TM47 PSYCH UP |              - |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 11 METAPOD       |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |           - |              - |           - |             - |             - |        - |         - |TM12 AEROBLAST |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |TM17 BONEMERANG |TM18 FURY ATTACK |         - |               - |TM21 PSYWAVE |                - |TM23 SCREECH |              - |           - |TM26 FORESIGHT |            - |           - |TM29 FOCUS ENERGY |         - |TM31 STRING SHOT |           - |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |          - |             - |              - |           - |TM40 PIN MISSILE |           - |TM42 MOONLIGHT |TM43 BATON PASS |          - |              - |              - |TM47 PSYCH UP |TM48 SCARY FACE |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 12 BUTTERFREE    |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |           - |TM06 RAPID SPIN |TM07 AMNESIA |TM08 IRON TAIL |             - |        - |TM11 SPORE |TM12 AEROBLAST |              - |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |              - |               - |         - |               - |           - |                - |TM23 SCREECH |              - |           - |             - |            - |           - |TM29 FOCUS ENERGY |TM30 GLARE |TM31 STRING SHOT |TM32 THUNDER |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |              - |           - |TM40 PIN MISSILE |TM41 BARRAGE |             - |              - |TM44 ENCORE |              - |              - |            - |TM48 SCARY FACE |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 13 WEEDLE        |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |TM07 AMNESIA |             - |             - |        - |TM11 SPORE |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |               - |         - |               - |           - |                - |TM23 SCREECH |TM24 ZAP CANNON |           - |TM26 FORESIGHT |            - |TM28 ROLLOUT |TM29 FOCUS ENERGY |         - |TM31 STRING SHOT |TM32 THUNDER |             - |TM34 POISON GAS |                - |TM36 TACKLE |             - |              - |TM39 SCRATCH |TM40 PIN MISSILE |TM41 BARRAGE |TM42 MOONLIGHT |              - |TM44 ENCORE |TM45 ACID ARMOR |TM46 DOUBLESLAP |TM47 PSYCH UP |              - |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 14 KAKUNA        |TM01 COTTON SPORE |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |TM05 PRESENT |              - |           - |             - |             - |        - |         - |             - |              - |             - |TM15 MIND READER |         - |              - |TM18 FURY ATTACK |         - |               - |           - |                - |TM23 SCREECH |              - |           - |             - |            - |           - |                - |         - |TM31 STRING SHOT |           - |             - |TM34 POISON GAS |                - |TM36 TACKLE |TM37 OCTAZOOKA |              - |           - |TM40 PIN MISSILE |           - |TM42 MOONLIGHT |              - |TM44 ENCORE |TM45 ACID ARMOR |TM46 DOUBLESLAP |TM47 PSYCH UP |              - |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 15 BEEDRILL      |TM01 COTTON SPORE |TM02 WHIRLWIND |TM03 SPITE |TM04 MEGA PUNCH |TM05 PRESENT |              - |           - |TM08 IRON TAIL |             - |        - |         - |             - |              - |TM14 SAFEGUARD |               - |TM16 SNORE |              - |TM18 FURY ATTACK |         - |TM20 THUNDERBOLT |           - |                - |           - |              - |           - |TM26 FORESIGHT |            - |           - |TM29 FOCUS ENERGY |TM30 GLARE |TM31 STRING SHOT |           - |             - |TM34 POISON GAS |                - |          - |             - |              - |           - |TM40 PIN MISSILE |TM41 BARRAGE |TM42 MOONLIGHT |              - |          - |TM45 ACID ARMOR |              - |            - |TM48 SCARY FACE |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 16 PIDGEY        |TM01 COTTON SPORE |TM02 WHIRLWIND |TM03 SPITE |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |TM09 JUMP KICK |        - |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |              - |TM18 FURY ATTACK |         - |TM20 THUNDERBOLT |TM21 PSYWAVE |TM22 SWORDS DANCE |TM23 SCREECH |              - |           - |TM26 FORESIGHT |            - |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |           - |TM33 EXPLOSION |TM34 POISON GAS |TM35 HIDDEN POWER |TM36 TACKLE |TM37 OCTAZOOKA |              - |TM39 SCRATCH |               - |TM41 BARRAGE |TM42 MOONLIGHT |TM43 BATON PASS |          - |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 17 PIDGEOTTO     |TM01 COTTON SPORE |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |             - |        - |         - |TM12 AEROBLAST |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |              - |TM18 FURY ATTACK |TM19 EMBER |               - |TM21 PSYWAVE |                - |TM23 SCREECH |              - |TM25 OUTRAGE |TM26 FORESIGHT |            - |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |TM32 THUNDER |             - |TM34 POISON GAS |TM35 HIDDEN POWER |TM36 TACKLE |             - |TM38 ROCK THROW |TM39 SCRATCH |               - |TM41 BARRAGE |TM42 MOONLIGHT |TM43 BATON PASS |TM44 ENCORE |TM45 ACID ARMOR |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 18 PIDGEOT       |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |           - |TM06 RAPID SPIN |           - |             - |             - |        - |         - |TM12 AEROBLAST |              - |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |TM17 BONEMERANG |TM18 FURY ATTACK |         - |               - |TM21 PSYWAVE |TM22 SWORDS DANCE |TM23 SCREECH |TM24 ZAP CANNON |TM25 OUTRAGE |             - |            - |TM28 ROLLOUT |TM29 FOCUS ENERGY |TM30 GLARE |               - |           - |             - |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |TM38 ROCK THROW |TM39 SCRATCH |               - |TM41 BARRAGE |             - |TM43 BATON PASS |TM44 ENCORE |              - |              - |TM47 PSYCH UP |TM48 SCARY FACE |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 19 RATTATA       |TM01 COTTON SPORE |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |TM09 JUMP KICK |        - |TM11 SPORE |TM12 AEROBLAST |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |TM17 BONEMERANG |TM18 FURY ATTACK |TM19 EMBER |               - |           - |TM22 SWORDS DANCE |TM23 SCREECH |TM24 ZAP CANNON |           - |TM26 FORESIGHT |TM27 ICE BEAM |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |           - |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |              - |TM39 SCRATCH |TM40 PIN MISSILE |TM41 BARRAGE |TM42 MOONLIGHT |TM43 BATON PASS |TM44 ENCORE |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 20 RATICATE      |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |             - |        - |TM11 SPORE |TM12 AEROBLAST |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |TM17 BONEMERANG |TM18 FURY ATTACK |TM19 EMBER |TM20 THUNDERBOLT |           - |TM22 SWORDS DANCE |TM23 SCREECH |TM24 ZAP CANNON |           - |TM26 FORESIGHT |TM27 ICE BEAM |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |TM32 THUNDER |TM33 EXPLOSION |TM34 POISON GAS |TM35 HIDDEN POWER |TM36 TACKLE |             - |              - |TM39 SCRATCH |               - |TM41 BARRAGE |TM42 MOONLIGHT |TM43 BATON PASS |TM44 ENCORE |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 21 SPEAROW       |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |             - |        - |         - |TM12 AEROBLAST |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |TM18 FURY ATTACK |         - |               - |           - |TM22 SWORDS DANCE |TM23 SCREECH |              - |           - |TM26 FORESIGHT |            - |TM28 ROLLOUT |TM29 FOCUS ENERGY |TM30 GLARE |TM31 STRING SHOT |           - |TM33 EXPLOSION |              - |                - |          - |             - |              - |TM39 SCRATCH |               - |TM41 BARRAGE |             - |TM43 BATON PASS |TM44 ENCORE |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 22 FEAROW        |TM01 COTTON SPORE |TM02 WHIRLWIND |         - |              - |           - |TM06 RAPID SPIN |           - |             - |             - |        - |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |              - |TM18 FURY ATTACK |         - |               - |TM21 PSYWAVE |TM22 SWORDS DANCE |TM23 SCREECH |TM24 ZAP CANNON |           - |TM26 FORESIGHT |            - |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |           - |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |              - |TM39 SCRATCH |               - |TM41 BARRAGE |             - |TM43 BATON PASS |TM44 ENCORE |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 23 EKANS         |TM01 COTTON SPORE |             - |         - |              - |TM05 PRESENT |              - |           - |             - |             - |        - |         - |             - |              - |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |               - |TM19 EMBER |               - |           - |                - |TM23 SCREECH |              - |           - |             - |TM27 ICE BEAM |           - |                - |TM30 GLARE |               - |           - |             - |              - |                - |TM36 TACKLE |             - |              - |           - |TM40 PIN MISSILE |TM41 BARRAGE |             - |TM43 BATON PASS |          - |TM45 ACID ARMOR |              - |TM47 PSYCH UP |              - |TM49 LEECH SEED |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 24 ARBOK         |TM01 COTTON SPORE |             - |TM03 SPITE |              - |TM05 PRESENT |              - |           - |             - |TM09 JUMP KICK |        - |         - |             - |TM13 SUPER FANG |             - |               - |TM16 SNORE |              - |TM18 FURY ATTACK |         - |               - |           - |                - |TM23 SCREECH |TM24 ZAP CANNON |           - |             - |            - |           - |                - |TM30 GLARE |               - |           - |             - |TM34 POISON GAS |TM35 HIDDEN POWER |          - |TM37 OCTAZOOKA |              - |TM39 SCRATCH |               - |           - |             - |              - |          - |TM45 ACID ARMOR |              - |TM47 PSYCH UP |              - |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 25 PIKACHU       |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |           - |              - |           - |             - |             - |        - |         - |             - |              - |             - |TM15 MIND READER |         - |              - |               - |         - |TM20 THUNDERBOLT |           - |                - |           - |TM24 ZAP CANNON |TM25 OUTRAGE |             - |TM27 ICE BEAM |TM28 ROLLOUT |TM29 FOCUS ENERGY |         - |TM31 STRING SHOT |TM32 THUNDER |             - |TM34 POISON GAS |TM35 HIDDEN POWER |TM36 TACKLE |             - |TM38 ROCK THROW |TM39 SCRATCH |TM40 PIN MISSILE |           - |             - |TM43 BATON PASS |TM44 ENCORE |TM45 ACID ARMOR |TM46 DOUBLESLAP |            - |              - |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 26 RAICHU        |TM01 COTTON SPORE |             - |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |             - |TM10 MIST |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |TM17 BONEMERANG |TM18 FURY ATTACK |         - |TM20 THUNDERBOLT |           - |                - |           - |TM24 ZAP CANNON |           - |             - |TM27 ICE BEAM |TM28 ROLLOUT |TM29 FOCUS ENERGY |         - |               - |TM32 THUNDER |             - |              - |                - |          - |             - |              - |TM39 SCRATCH |TM40 PIN MISSILE |           - |TM42 MOONLIGHT |              - |          - |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |              - |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 27 SANDSHREW     |                - |             - |TM03 SPITE |              - |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |             - |        - |         - |TM12 AEROBLAST |TM13 SUPER FANG |             - |               - |TM16 SNORE |              - |               - |TM19 EMBER |               - |TM21 PSYWAVE |TM22 SWORDS DANCE |TM23 SCREECH |TM24 ZAP CANNON |TM25 OUTRAGE |             - |TM27 ICE BEAM |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |           - |TM33 EXPLOSION |              - |                - |          - |             - |TM38 ROCK THROW |TM39 SCRATCH |               - |           - |TM42 MOONLIGHT |TM43 BATON PASS |          - |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
