Randomizer Version: 4.6.1
Random Seed: 154733336414037
Settings String: 322IwgkEQIBAAQABwAEAAKoJBkCKgEAFAAVCQABAAAAAAMAAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieW+FdYfjwziK

--Move Updates--
Made RAZOR WIND have 100% accuracy
Made SWORDS DANCE have 20 PP
Made FLY have 90 power
Made BIND have 85% accuracy
Made VINE WHIP have 45 power and 25 PP
Made JUMP KICK have 100 power and 10 PP
Made TACKLE have 40 power and 100% accuracy
Made WRAP have 90% accuracy
Made THRASH have 120 power and 10 PP
Made PIN MISSILE have 25 power and 95% accuracy
Made DISABLE have 100% accuracy
Made FLAMETHROWER have 90 power
Made HYDRO PUMP have 110 power
Made SURF have 90 power
Made ICE BEAM have 90 power
Made BLIZZARD have 110 power
Made SUBMISSION have 20 PP
Made LOW KICK have 100% accuracy
Made ABSORB have 25 PP
Made MEGA DRAIN have 15 PP
Made GROWTH have 20 PP
Made PETAL DANCE have 120 power and 10 PP
Made FIRE SPIN have 35 power and 85% accuracy
Made THUNDERBOLT have 90 power
Made THUNDER WAVE have 90% accuracy
Made THUNDER have 110 power
Made DIG have 80 power
Made TOXIC have 90% accuracy
Made RECOVER have 10 PP
Made MINIMIZE have 10 PP
Made BARRIER have 20 PP
Made LICK have 30 power
Made SMOG have 30 power
Made FIRE BLAST have 110 power
Made CLAMP have 15 PP and 85% accuracy
Made SKULL BASH have 130 power and 10 PP
Made HI JUMP KICK have 130 power and 10 PP
Made GLARE have 100% accuracy
Made POISON GAS have 90% accuracy
Made LEECH LIFE have 80 power and 10 PP
Made BUBBLE have 40 power
Made FLASH have 100% accuracy
Made PSYWAVE have 100% accuracy
Made ACID ARMOR have 20 PP
Made CRABHAMMER have 100 power and 90% accuracy
Made THIEF have 60 power and 25 PP
Made SNORE have 50 power
Made CURSE be GHOST-type
Made COTTON SPORE have 100% accuracy
Made SCARY FACE have 100% accuracy
Made ZAP CANNON have 120 power
Made BONE RUSH have 90% accuracy
Made OUTRAGE have 120 power and 10 PP
Made GIGA DRAIN have 75 power and 10 PP
Made SWAGGER have 85% accuracy
Made FURY CUTTER have 40 power
Made FUTURE SIGHT have 120 power, 10 PP and 100% accuracy
Made ROCK SMASH have 40 power
Made WHIRLPOOL have 35 power and 85% accuracy

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ITEM
POLIWHIRL       -> POLITOED        at level 37
KADABRA         -> ALAKAZAM        at level 37
MACHOKE         -> MACHAMP         at level 37
GRAVELER        -> GOLEM           at level 37
SLOWPOKE        -> SLOWKING        using a WATER STONE
HAUNTER         -> GENGAR          at level 37
ONIX            -> STEELIX         at level 30
SEADRA          -> KINGDRA         at level 40
SCYTHER         -> SCIZOR          at level 30
PORYGON         -> PORYGON2        at level 30

--Making Evolutions Easier--
Friendship evolutions now take 160 happiness (was 220).
RHYHORN         now evolves into RHYDON               at minimum level 40
HORSEA          now evolves into SEADRA               at minimum level 30
DRAGONAIR       now evolves into DRAGONITE            at minimum level 40
PUPITAR         now evolves into TYRANITAR            at minimum level 40

--Random Starters--
Set starter 1 to AERODACTYL
Set starter 2 to TANGELA
Set starter 3 to MILTANK

Pokemon Movesets: Unchanged.

--TM Moves--
TM01 ROLLOUT
TM02 BEAT UP
TM03 LOW KICK
TM04 PSYWAVE
TM05 GIGA DRAIN
TM06 FLAME WHEEL
TM07 THUNDERPUNCH
TM08 HYDRO PUMP
TM09 RECOVER
TM10 REFLECT
TM11 VITAL THROW
TM12 STOMP
TM13 OCTAZOOKA
TM14 HIDDEN POWER
TM15 PERISH SONG
TM16 RETURN
TM17 CURSE
TM18 PAIN SPLIT
TM19 AGILITY
TM20 WATER GUN
TM21 SWEET KISS
TM22 RAZOR WIND
TM23 ABSORB
TM24 CRUNCH
TM25 SING
TM26 ANCIENTPOWER
TM27 COMET PUNCH
TM28 GROWL
TM29 NIGHT SHADE
TM30 SCRATCH
TM31 MAGNITUDE
TM32 HARDEN
TM33 DOUBLESLAP
TM34 CROSS CHOP
TM35 FIRE SPIN
TM36 THUNDERBOLT
TM37 VINE WHIP
TM38 STRING SHOT
TM39 PURSUIT
TM40 ENCORE
TM41 WITHDRAW
TM42 HORN DRILL
TM43 LOVELY KISS
TM44 RAGE
TM45 FORESIGHT
TM46 AURORA BEAM
TM47 SWIFT
TM48 POISON STING
TM49 DRILL PECK
TM50 COUNTER

--TM Compatibility--
  1 BULBASAUR     |           - |TM02 BEAT UP |            - |           - |TM05 GIGA DRAIN |               - |                - |              - |           - |           - |               - |         - |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |          - |         - |TM18 PAIN SPLIT |           - |TM20 WATER GUN |              - |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |           - |TM31 MAGNITUDE |TM32 HARDEN |              - |              - |             - |               - |TM37 VINE WHIP |               - |           - |          - |            - |TM42 HORN DRILL |               - |        - |             - |TM46 AURORA BEAM |         - |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  2 IVYSAUR       |           - |           - |            - |           - |TM05 GIGA DRAIN |               - |                - |              - |           - |TM10 REFLECT |               - |TM12 STOMP |             - |                - |TM15 PERISH SONG |TM16 RETURN |         - |              - |           - |TM20 WATER GUN |              - |              - |TM23 ABSORB |TM24 CRUNCH |TM25 SING |                - |               - |TM28 GROWL |               - |TM30 SCRATCH |             - |          - |TM33 DOUBLESLAP |              - |TM35 FIRE SPIN |               - |TM37 VINE WHIP |               - |TM39 PURSUIT |          - |            - |TM42 HORN DRILL |               - |        - |TM45 FORESIGHT |               - |TM47 SWIFT |TM48 POISON STING |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  3 VENUSAUR      |           - |           - |            - |TM04 PSYWAVE |TM05 GIGA DRAIN |TM06 FLAME WHEEL |                - |              - |           - |TM10 REFLECT |               - |         - |             - |                - |               - |          - |         - |TM18 PAIN SPLIT |           - |TM20 WATER GUN |TM21 SWEET KISS |              - |TM23 ABSORB |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |           - |             - |          - |              - |              - |TM35 FIRE SPIN |TM36 THUNDERBOLT |TM37 VINE WHIP |TM38 STRING SHOT |           - |          - |            - |TM42 HORN DRILL |TM43 LOVELY KISS |        - |             - |TM46 AURORA BEAM |         - |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  4 CHARMANDER    |           - |           - |TM03 LOW KICK |           - |              - |TM06 FLAME WHEEL |                - |TM08 HYDRO PUMP |TM09 RECOVER |TM10 REFLECT |TM11 VITAL THROW |         - |TM13 OCTAZOOKA |TM14 HIDDEN POWER |TM15 PERISH SONG |          - |         - |              - |           - |             - |TM21 SWEET KISS |              - |TM23 ABSORB |          - |TM25 SING |TM26 ANCIENTPOWER |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |             - |TM32 HARDEN |              - |              - |TM35 FIRE SPIN |               - |TM37 VINE WHIP |               - |           - |TM40 ENCORE |TM41 WITHDRAW |              - |               - |TM44 RAGE |             - |               - |TM47 SWIFT |TM48 POISON STING |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  5 CHARMELEON    |           - |           - |            - |           - |              - |TM06 FLAME WHEEL |                - |              - |           - |           - |TM11 VITAL THROW |TM12 STOMP |             - |TM14 HIDDEN POWER |               - |          - |         - |              - |           - |             - |              - |TM22 RAZOR WIND |TM23 ABSORB |TM24 CRUNCH |        - |TM26 ANCIENTPOWER |               - |TM28 GROWL |               - |TM30 SCRATCH |             - |          - |              - |              - |TM35 FIRE SPIN |               - |TM37 VINE WHIP |               - |           - |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |TM46 AURORA BEAM |         - |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  6 CHARIZARD     |           - |           - |            - |TM04 PSYWAVE |              - |TM06 FLAME WHEEL |                - |              - |TM09 RECOVER |           - |               - |         - |             - |TM14 HIDDEN POWER |               - |TM16 RETURN |         - |TM18 PAIN SPLIT |           - |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |        - |TM26 ANCIENTPOWER |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |             - |          - |TM33 DOUBLESLAP |TM34 CROSS CHOP |TM35 FIRE SPIN |               - |             - |TM38 STRING SHOT |           - |          - |            - |TM42 HORN DRILL |               - |TM44 RAGE |             - |               - |TM47 SWIFT |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  7 SQUIRTLE      |           - |           - |            - |           - |              - |TM06 FLAME WHEEL |                - |TM08 HYDRO PUMP |           - |           - |               - |         - |TM13 OCTAZOOKA |TM14 HIDDEN POWER |TM15 PERISH SONG |          - |TM17 CURSE |              - |TM19 AGILITY |TM20 WATER GUN |TM21 SWEET KISS |              - |          - |          - |TM25 SING |                - |               - |TM28 GROWL |               - |TM30 SCRATCH |TM31 MAGNITUDE |TM32 HARDEN |              - |TM34 CROSS CHOP |TM35 FIRE SPIN |               - |             - |               - |           - |          - |TM41 WITHDRAW |TM42 HORN DRILL |               - |        - |TM45 FORESIGHT |               - |         - |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  8 WARTORTLE     |           - |TM02 BEAT UP |            - |           - |              - |               - |                - |TM08 HYDRO PUMP |TM09 RECOVER |TM10 REFLECT |TM11 VITAL THROW |TM12 STOMP |TM13 OCTAZOOKA |                - |TM15 PERISH SONG |TM16 RETURN |         - |              - |           - |TM20 WATER GUN |              - |              - |          - |          - |TM25 SING |                - |               - |         - |               - |           - |TM31 MAGNITUDE |          - |              - |TM34 CROSS CHOP |             - |               - |             - |               - |           - |TM40 ENCORE |TM41 WITHDRAW |TM42 HORN DRILL |TM43 LOVELY KISS |        - |             - |TM46 AURORA BEAM |TM47 SWIFT |TM48 POISON STING |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
  9 BLASTOISE     |           - |           - |TM03 LOW KICK |TM04 PSYWAVE |              - |               - |TM07 THUNDERPUNCH |TM08 HYDRO PUMP |TM09 RECOVER |           - |               - |         - |TM13 OCTAZOOKA |                - |TM15 PERISH SONG |TM16 RETURN |         - |              - |           - |TM20 WATER GUN |              - |TM22 RAZOR WIND |TM23 ABSORB |          - |        - |                - |               - |TM28 GROWL |               - |TM30 SCRATCH |             - |          - |              - |              - |             - |TM36 THUNDERBOLT |TM37 VINE WHIP |               - |           - |          - |TM41 WITHDRAW |              - |               - |        - |TM45 FORESIGHT |               - |         - |                - |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 10 CATERPIE      |           - |           - |            - |TM04 PSYWAVE |              - |               - |                - |              - |TM09 RECOVER |           - |               - |         - |TM13 OCTAZOOKA |                - |               - |TM16 RETURN |         - |TM18 PAIN SPLIT |           - |TM20 WATER GUN |TM21 SWEET KISS |              - |          - |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |             - |          - |TM33 DOUBLESLAP |              - |             - |               - |TM37 VINE WHIP |TM38 STRING SHOT |           - |          - |            - |              - |               - |        - |TM45 FORESIGHT |               - |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 11 METAPOD       |           - |           - |            - |           - |              - |               - |                - |              - |           - |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |               - |          - |         - |TM18 PAIN SPLIT |           - |             - |TM21 SWEET KISS |              - |TM23 ABSORB |          - |TM25 SING |                - |TM27 COMET PUNCH |         - |               - |           - |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |TM36 THUNDERBOLT |             - |TM38 STRING SHOT |TM39 PURSUIT |          - |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |             - |               - |         - |TM48 POISON STING |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 12 BUTTERFREE    |           - |           - |            - |TM04 PSYWAVE |              - |               - |                - |              - |           - |           - |TM11 VITAL THROW |TM12 STOMP |             - |TM14 HIDDEN POWER |               - |TM16 RETURN |         - |              - |           - |             - |TM21 SWEET KISS |              - |          - |          - |        - |TM26 ANCIENTPOWER |               - |         - |               - |           - |             - |          - |              - |              - |             - |TM36 THUNDERBOLT |             - |TM38 STRING SHOT |           - |          - |            - |              - |               - |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |TM48 POISON STING |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 13 WEEDLE        |TM01 ROLLOUT |           - |            - |           - |              - |               - |TM07 THUNDERPUNCH |TM08 HYDRO PUMP |           - |           - |               - |         - |TM13 OCTAZOOKA |TM14 HIDDEN POWER |               - |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |TM24 CRUNCH |TM25 SING |                - |TM27 COMET PUNCH |         - |               - |TM30 SCRATCH |             - |          - |TM33 DOUBLESLAP |TM34 CROSS CHOP |             - |               - |TM37 VINE WHIP |TM38 STRING SHOT |           - |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |        - |TM45 FORESIGHT |               - |         - |TM48 POISON STING |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 14 KAKUNA        |TM01 ROLLOUT |           - |TM03 LOW KICK |           - |              - |               - |                - |              - |TM09 RECOVER |           - |               - |TM12 STOMP |             - |                - |               - |          - |         - |              - |           - |             - |              - |              - |          - |          - |        - |                - |TM27 COMET PUNCH |         - |               - |TM30 SCRATCH |             - |TM32 HARDEN |              - |              - |TM35 FIRE SPIN |               - |TM37 VINE WHIP |TM38 STRING SHOT |           - |TM40 ENCORE |            - |              - |TM43 LOVELY KISS |        - |TM45 FORESIGHT |               - |         - |TM48 POISON STING |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 15 BEEDRILL      |           - |           - |TM03 LOW KICK |TM04 PSYWAVE |              - |               - |                - |              - |TM09 RECOVER |           - |TM11 VITAL THROW |         - |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |              - |TM19 AGILITY |TM20 WATER GUN |TM21 SWEET KISS |              - |TM23 ABSORB |          - |        - |                - |TM27 COMET PUNCH |         - |               - |TM30 SCRATCH |             - |TM32 HARDEN |              - |              - |             - |               - |             - |               - |TM39 PURSUIT |TM40 ENCORE |            - |              - |TM43 LOVELY KISS |TM44 RAGE |             - |               - |         - |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 16 PIDGEY        |           - |           - |            - |           - |              - |               - |TM07 THUNDERPUNCH |TM08 HYDRO PUMP |TM09 RECOVER |           - |TM11 VITAL THROW |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |TM17 CURSE |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |        - |                - |TM27 COMET PUNCH |TM28 GROWL |               - |           - |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |TM35 FIRE SPIN |               - |TM37 VINE WHIP |               - |           - |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |        - |TM45 FORESIGHT |TM46 AURORA BEAM |TM47 SWIFT |TM48 POISON STING |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 17 PIDGEOTTO     |           - |           - |            - |TM04 PSYWAVE |              - |               - |                - |              - |TM09 RECOVER |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |        - |                - |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |TM36 THUNDERBOLT |TM37 VINE WHIP |TM38 STRING SHOT |           - |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |             - |               - |TM47 SWIFT |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 18 PIDGEOT       |TM01 ROLLOUT |TM02 BEAT UP |            - |TM04 PSYWAVE |TM05 GIGA DRAIN |               - |                - |              - |TM09 RECOVER |           - |TM11 VITAL THROW |TM12 STOMP |TM13 OCTAZOOKA |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |TM31 MAGNITUDE |          - |TM33 DOUBLESLAP |TM34 CROSS CHOP |             - |TM36 THUNDERBOLT |             - |               - |           - |TM40 ENCORE |TM41 WITHDRAW |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 19 RATTATA       |           - |           - |            - |TM04 PSYWAVE |              - |               - |                - |TM08 HYDRO PUMP |           - |TM10 REFLECT |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |TM17 CURSE |TM18 PAIN SPLIT |           - |             - |TM21 SWEET KISS |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |TM26 ANCIENTPOWER |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |TM37 VINE WHIP |               - |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |         - |                - |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 20 RATICATE      |           - |           - |TM03 LOW KICK |           - |              - |TM06 FLAME WHEEL |                - |              - |TM09 RECOVER |           - |               - |TM12 STOMP |TM13 OCTAZOOKA |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |TM17 CURSE |TM18 PAIN SPLIT |           - |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |TM25 SING |TM26 ANCIENTPOWER |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |           - |TM31 MAGNITUDE |TM32 HARDEN |TM33 DOUBLESLAP |TM34 CROSS CHOP |             - |               - |             - |TM38 STRING SHOT |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 21 SPEAROW       |           - |           - |            - |           - |TM05 GIGA DRAIN |               - |TM07 THUNDERPUNCH |TM08 HYDRO PUMP |           - |           - |TM11 VITAL THROW |TM12 STOMP |TM13 OCTAZOOKA |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |TM26 ANCIENTPOWER |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |TM31 MAGNITUDE |          - |TM33 DOUBLESLAP |TM34 CROSS CHOP |             - |               - |             - |               - |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |TM48 POISON STING |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 22 FEAROW        |           - |           - |            - |           - |              - |               - |                - |TM08 HYDRO PUMP |           - |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |               - |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |TM25 SING |                - |               - |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |TM32 HARDEN |              - |TM34 CROSS CHOP |             - |               - |             - |               - |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |        - |TM45 FORESIGHT |               - |         - |TM48 POISON STING |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 23 EKANS         |           - |           - |TM03 LOW KICK |           - |              - |               - |                - |              - |TM09 RECOVER |TM10 REFLECT |               - |TM12 STOMP |             - |                - |TM15 PERISH SONG |          - |         - |              - |TM19 AGILITY |TM20 WATER GUN |              - |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |                - |TM27 COMET PUNCH |         - |               - |TM30 SCRATCH |             - |          - |              - |              - |TM35 FIRE SPIN |               - |             - |               - |           - |          - |            - |TM42 HORN DRILL |               - |        - |             - |               - |         - |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 24 ARBOK         |           - |TM02 BEAT UP |            - |TM04 PSYWAVE |TM05 GIGA DRAIN |               - |                - |              - |           - |           - |               - |TM12 STOMP |             - |                - |TM15 PERISH SONG |TM16 RETURN |         - |              - |           - |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |        - |                - |               - |         - |               - |TM30 SCRATCH |TM31 MAGNITUDE |TM32 HARDEN |              - |TM34 CROSS CHOP |             - |TM36 THUNDERBOLT |             - |TM38 STRING SHOT |TM39 PURSUIT |          - |            - |              - |TM43 LOVELY KISS |TM44 RAGE |             - |               - |TM47 SWIFT |TM48 POISON STING |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 25 PIKACHU       |           - |TM02 BEAT UP |            - |           - |              - |               - |TM07 THUNDERPUNCH |              - |           - |           - |TM11 VITAL THROW |         - |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |        - |                - |               - |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |TM31 MAGNITUDE |TM32 HARDEN |              - |              - |             - |TM36 THUNDERBOLT |TM37 VINE WHIP |               - |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |        - |             - |               - |TM47 SWIFT |TM48 POISON STING |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 26 RAICHU        |           - |           - |            - |TM04 PSYWAVE |              - |TM06 FLAME WHEEL |TM07 THUNDERPUNCH |              - |TM09 RECOVER |           - |               - |         - |TM13 OCTAZOOKA |TM14 HIDDEN POWER |TM15 PERISH SONG |          - |TM17 CURSE |              - |           - |             - |              - |TM22 RAZOR WIND |          - |TM24 CRUNCH |        - |                - |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |             - |          - |              - |              - |             - |TM36 THUNDERBOLT |TM37 VINE WHIP |               - |           - |          - |TM41 WITHDRAW |TM42 HORN DRILL |               - |        - |             - |TM46 AURORA BEAM |         - |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
